rho_s,r_s,MBH,ML,chi2,reward,status,proposal_id
0.1,300.0,500000.0,2.0,,,todo,
159.8966241344487,2717.2693443630415,1019106.071052934,1.1989896445658663,14.671422037595947,-14.171422037595947,pass_full,1.0
0.1,2717.2693443630415,1019106.071052934,1.1989896445658663,131.07083642366896,-130.57083642366896,pass_bh_only,1.0
159.8966241344487,2717.2693443630415,0.0,1.1989896445658663,14.776078942909445,-14.276078942909445,pass_halo_only,1.0
159.8966241344487,2717.2693443630415,2000000.0,1.1989896445658663,14.609288804605766,-14.109288804605766,pass_bh_up,1.0
159.8966241344487,2717.2693443630415,509553.035526467,1.1989896445658663,14.725763392364136,-14.225763392364136,pass_bh_down,1.0
300.0,2717.2693443630415,1019106.071052934,1.1989896445658663,15.494541304439418,-14.994541304439418,pass_halo_up,1.0
79.94831206722435,2717.2693443630415,1019106.071052934,1.1989896445658663,14.049826863101964,-13.549826863101964,pass_halo_down,1.0
159.8966241344487,2717.2693443630415,1019106.071052934,1.6,14.668273307664167,-14.168273307664167,pass_ml_up,1.0
159.8966241344487,2717.2693443630415,1019106.071052934,0.5994948222829332,14.68998044239241,-14.18998044239241,pass_ml_down,1.0
77.17398653161692,3788.1986834733443,1767758.3673790873,0.4168587155466138,14.253955743152286,-13.753955743152286,pass_full,2.0
0.1,3788.1986834733443,1767758.3673790873,0.4168587155466138,124.16314941815315,-123.66314941815315,pass_bh_only,2.0
77.17398653161692,3788.1986834733443,0.0,0.4168587155466138,14.524533266710819,-14.024533266710819,pass_halo_only,2.0
77.17398653161692,3788.1986834733443,2000000.0,0.4168587155466138,14.270651198346759,-13.770651198346759,pass_bh_up,2.0
77.17398653161692,3788.1986834733443,883879.1836895436,0.4168587155466138,14.356096889393994,-13.856096889393994,pass_bh_down,2.0
154.34797306323384,3788.1986834733443,1767758.3673790873,0.4168587155466138,15.098699798330523,-14.598699798330523,pass_halo_up,2.0
38.58699326580846,3788.1986834733443,1767758.3673790873,0.4168587155466138,13.700106187503637,-13.200106187503637,pass_halo_down,2.0
77.17398653161692,3788.1986834733443,1767758.3673790873,0.8337174310932276,14.24637356379078,-13.74637356379078,pass_ml_up,2.0
77.17398653161692,3788.1986834733443,1767758.3673790873,0.2084293577733069,14.29151878863047,-13.79151878863047,pass_ml_down,2.0
201.19687686084302,3252.881277090371,1447254.3383541347,1.2482152800935267,15.177511411744245,-14.677511411744245,pass_full,3.0
0.1,3252.881277090371,1447254.3383541347,1.2482152800935267,108.17622967145063,-107.67622967145063,pass_bh_only,3.0
201.19687686084302,3252.881277090371,0.0,1.2482152800935267,15.210842851026204,-14.710842851026204,pass_halo_only,3.0
201.19687686084302,3252.881277090371,2000000.0,1.2482152800935267,15.162362078498502,-14.662362078498502,pass_bh_up,3.0
201.19687686084302,3252.881277090371,723627.1691770673,1.2482152800935267,15.138550928755611,-14.638550928755611,pass_bh_down,3.0
300.0,3252.881277090371,1447254.3383541347,1.2482152800935267,15.58538148671847,-15.08538148671847,pass_halo_up,3.0
100.59843843042151,3252.881277090371,1447254.3383541347,1.2482152800935267,14.391688077749832,-13.891688077749832,pass_halo_down,3.0
201.19687686084302,3252.881277090371,1447254.3383541347,1.6,15.141520485067574,-14.641520485067574,pass_ml_up,3.0
201.19687686084302,3252.881277090371,1447254.3383541347,0.6241076400467633,15.117348281110424,-14.617348281110424,pass_ml_down,3.0
245.5823637467194,579.751762054758,7107.8144162310955,0.5231334616738458,13.400115327000549,-12.900115327000549,pass_full,4.0
0.1,579.751762054758,7107.8144162310955,0.5231334616738458,1115.3152530093275,-1114.8152530093275,pass_bh_only,4.0
245.5823637467194,579.751762054758,0.0,0.5231334616738458,13.39998043806876,-12.89998043806876,pass_halo_only,4.0
245.5823637467194,579.751762054758,14215.628832462191,0.5231334616738458,13.409767445443576,-12.909767445443576,pass_bh_up,4.0
245.5823637467194,579.751762054758,3553.9072081155477,0.5231334616738458,13.410198782928271,-12.910198782928271,pass_bh_down,4.0
300.0,579.751762054758,7107.8144162310955,0.5231334616738458,13.512351826818785,-13.012351826818785,pass_halo_up,4.0
