rho_s,r_s,MBH,ML,chi2,reward,status,proposal_id
1.0,1800.0,900000.0,1.0,,,todo,
532.8797414872801,5387.952348815124,2547765.177632335,1.4844152572989708,42.402346149975145,-41.902346149975145,pass_full,1.0
0.1,5387.952348815124,2547765.177632335,1.4844152572989708,1244.434008952342,-1243.934008952342,pass_bh_only,1.0
532.8797414872801,5387.952348815124,0.0,1.4844152572989708,88.18358570902109,-87.68358570902109,pass_halo_only,1.0
532.8797414872801,5387.952348815124,5000000.0,1.4844152572989708,65.22939279931404,-64.72939279931404,pass_bh_up,1.0
532.8797414872801,5387.952348815124,1273882.5888161676,1.4844152572989708,55.11424770117265,-54.61424770117265,pass_bh_down,1.0
1000.0,5387.952348815124,2547765.177632335,1.4844152572989708,78.11822242170227,-77.61822242170227,pass_halo_up,1.0
266.43987074364003,5387.952348815124,2547765.177632335,1.4844152572989708,90.98398027563694,-90.48398027563694,pass_halo_down,1.0
532.8797414872801,5387.952348815124,2547765.177632335,2.0,44.214653486673335,-43.714653486673335,pass_ml_up,1.0
532.8797414872801,5387.952348815124,2547765.177632335,0.7422076286494854,64.56470739672993,-64.06470739672993,pass_ml_down,1.0
257.0732548614997,7551.6667278339,4419395.918447718,0.478818348559932,77.88804066147686,-77.38804066147686,pass_full,2.0
0.1,7551.6667278339,4419395.918447718,0.478818348559932,1158.1063650152494,-1157.6063650152494,pass_bh_only,2.0
257.0732548614997,7551.6667278339,0.0,0.478818348559932,31.799689161145988,-31.299689161145988,pass_halo_only,2.0
257.0732548614997,7551.6667278339,5000000.0,0.478818348559932,56.57875708721183,-56.07875708721183,pass_bh_up,2.0
257.0732548614997,7551.6667278339,2209697.959223859,0.478818348559932,64.2840691081395,-63.78406910813951,pass_bh_down,2.0
514.1465097229994,7551.6667278339,4419395.918447718,0.478818348559932,57.39439108844103,-56.89439108844103,pass_halo_up,2.0
128.53662743074986,7551.6667278339,4419395.918447718,0.478818348559932,58.80603354597484,-58.30603354597484,pass_halo_down,2.0
257.0732548614997,7551.6667278339,4419395.918447718,0.957636697119864,45.772751384736296,-45.272751384736296,pass_ml_up,2.0
257.0732548614997,7551.6667278339,4419395.918447718,0.239409174279966,35.827826828304175,-35.327826828304175,pass_ml_down,2.0
670.5793837050916,6470.107070039729,3618135.845885337,1.5477053601202484,93.19219526784389,-92.69219526784389,pass_full,3.0
0.1,6470.107070039729,3618135.845885337,1.5477053601202484,1104.7710963396428,-1104.2710963396428,pass_bh_only,3.0
670.5793837050916,6470.107070039729,0.0,1.5477053601202484,77.85895054631614,-77.35895054631614,pass_halo_only,3.0
670.5793837050916,6470.107070039729,5000000.0,1.5477053601202484,75.81482720808681,-75.31482720808681,pass_bh_up,3.0
670.5793837050916,6470.107070039729,1809067.9229426684,1.5477053601202484,63.64561411622293,-63.14561411622293,pass_bh_down,3.0
1000.0,6470.107070039729,3618135.845885337,1.5477053601202484,95.88112038989104,-95.38112038989104,pass_halo_up,3.0
335.2896918525458,6470.107070039729,3618135.845885337,1.5477053601202484,51.49351341164531,-50.99351341164531,pass_halo_down,3.0
670.5793837050916,6470.107070039729,3618135.845885337,2.0,81.77169461079423,-81.27169461079423,pass_ml_up,3.0
670.5793837050916,6470.107070039729,3618135.845885337,0.7738526800601242,68.96486802753958,-68.46486802753958,pass_ml_down,3.0
818.5655402145541,1069.294376396348,17769.53604057774,0.6154573078663732,21.04589234009624,-20.54589234009624,pass_full,4.0
0.1,1069.294376396348,17769.53604057774,0.6154573078663732,1393.0012730078397,-1392.5012730078397,pass_bh_only,4.0
818.5655402145541,1069.294376396348,0.0,0.6154573078663732,52.97910427505602,-52.47910427505602,pass_halo_only,4.0
818.5655402145541,1069.294376396348,35539.07208115548,0.6154573078663732,24.382245382186632,-23.882245382186632,pass_bh_up,4.0
